instance_id	variant	nonempty	patch_sha256	result_rows	dataset_source	problem_statement_tokens	first_prompt_profile	context_profile_version	response_prefill	max_retries	generation_extra_body	candidate_entity_count	candidate_file_count	candidate_class_scope_count	first_prompt_rendered_entity_count	first_prompt_source_entity_count	first_prompt_tokens	retry_count	final_status	applied_file_count
pytest-dev__pytest-5840	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	180	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	7	5	14	8	3634	1	failed	0
pytest-dev__pytest-6197	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	862	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	4	9	16	8	4514	1	failed	0
pytest-dev__pytest-6202	bm25	1	eb515a1b32cac24d4a2d76703d92fdf8c3246f71cc08505bf3827f4f5641249c	1	temp_run/generated/SWE-bench_Verified.jsonl	656	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	12	19	8	4552	0	success	1
pytest-dev__pytest-7205	bm25	1	2c92fec3502ecd3b2c516bcf0cd01d62cbf1f252da86aa8969a27b5ebabf6ec7	1	temp_run/generated/SWE-bench_Verified.jsonl	1169	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	7	6	20	8	4510	1	success	1
pytest-dev__pytest-7236	bm25	1	533f8521775b2998158faaccd3abdbdca6a42ba0510aa913ffe1434f28e7a465	1	temp_run/generated/SWE-bench_Verified.jsonl	708	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	4	11	17	5	3755	0	success	1
pytest-dev__pytest-7324	bm25	1	726589263c97368a1eb83d016728815feb4bb11ec289a03b745ec42d57400af8	1	temp_run/generated/SWE-bench_Verified.jsonl	134	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	10	7	16	8	3696	1	success	1
pytest-dev__pytest-7432	bm25	1	209c29c2c88817a6aed5c264a4c4f421f77244301439945edc03f1027e3504d1	1	temp_run/generated/SWE-bench_Verified.jsonl	209	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	4	8	19	6	3617	0	success	1
pytest-dev__pytest-7490	bm25	1	b4a78ddf7f8ebaba942e84d530d3df5847835535328b49e5033e3e03db4e583a	1	temp_run/generated/SWE-bench_Verified.jsonl	1128	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	2	18	8	4683	0	success	1
pytest-dev__pytest-7521	bm25	1	ed9f837053d068d95b7ea32225fedb92df19f4c9be2a6b15fd4adcf48f1372da	1	temp_run/generated/SWE-bench_Verified.jsonl	1074	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	5	7	14	7	4563	0	success	1
pytest-dev__pytest-7571	bm25	1	3b8dfe95213da07ea977965d87dfdf5a5ab16aacf7b94d5fa8be2d68d1c9020e	1	temp_run/generated/SWE-bench_Verified.jsonl	123	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	3	12	18	6	3277	0	success	1
pytest-dev__pytest-7982	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	129	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	8	2	15	8	3157	1	failed	0
pytest-dev__pytest-8399	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	252	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	10	2	4	10	3	2683	1	failed	0
scikit-learn__scikit-learn-10297	bm25	1	302fc900dd425f3e978a6af0efc2f6da96d6a3ec4e5fdb586b32da13132c21ff	1	temp_run/generated/SWE-bench_Verified.jsonl	392	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	13	20	4	4082	1	success	1
scikit-learn__scikit-learn-10844	bm25	1	4191e7a41179c034049f509d5e3643dc3f8ab234e2917922f09f4d544db8ec04	1	temp_run/generated/SWE-bench_Verified.jsonl	581	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	0	20	8	4836	1	success	1
scikit-learn__scikit-learn-10908	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	498	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	8	20	5	3874	1	failed	0
scikit-learn__scikit-learn-11310	bm25	1	dd1fa600b2498ae1907fcb37f93834cf1686e4f5a5cab2cd49562fb05533cf8f	1	temp_run/generated/SWE-bench_Verified.jsonl	281	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	6	20	6	4639	1	success	1
scikit-learn__scikit-learn-11578	bm25	1	853c272b7187f073ad24ebc6107761961cf1fd32b501583ed7cac3bfa55f2890	1	temp_run/generated/SWE-bench_Verified.jsonl	1204	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	2	20	2	4799	0	success	1
scikit-learn__scikit-learn-12585	bm25	1	9bf5d728c73b0dbe5fd8e89ced286c3bbc88a73f997c6f9e12b84c3e2d199b42	1	temp_run/generated/SWE-bench_Verified.jsonl	324	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	8	20	8	4426	0	success	1
scikit-learn__scikit-learn-12682	bm25	1	f3d35d19f1678c727cdcf20a05d981e39975915d17d0d3bbb2ab10dcd8b333a2	1	temp_run/generated/SWE-bench_Verified.jsonl	133	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	5	5	15	8	4833	1	success	1
scikit-learn__scikit-learn-12973	bm25	1	99210ca55260ae414adca919de285873e7e5d4de5b55420850866465a8a31e9e	1	temp_run/generated/SWE-bench_Verified.jsonl	393	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	12	20	8	4729	0	success	1
scikit-learn__scikit-learn-13124	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	1208	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	1	19	20	4	4908	1	failed	0
scikit-learn__scikit-learn-13135	bm25	1	ecb2dd5c2a4f5abbb795f67fb1e790415e1563846eb78a26e01ef2f8cc2b5799	1	temp_run/generated/SWE-bench_Verified.jsonl	1202	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	4	20	4	4756	0	success	1
scikit-learn__scikit-learn-13142	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	979	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	12	6	5	12	6	4805	1	failed	0
scikit-learn__scikit-learn-13328	bm25	1	4d44a123b6b074847a625b74c155eb9178af6a6d177dfc993cef5454d89736ae	1	temp_run/generated/SWE-bench_Verified.jsonl	1211	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	10	7	20	2	4470	0	success	1
scikit-learn__scikit-learn-13439	bm25	1	7f886b99cd721f8df5a32ecb4ecf607274ff30d6f38556a2499402946e8d7704	1	temp_run/generated/SWE-bench_Verified.jsonl	385	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	7	0	19	8	4185	1	success	1
scikit-learn__scikit-learn-13496	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	323	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	10	3	16	8	4211	1	failed	0
scikit-learn__scikit-learn-13779	bm25	1	42ff5a909e06986c66ad49c918885935c1ea3fd92f14909448dbe6ec276ca0a2	1	temp_run/generated/SWE-bench_Verified.jsonl	143	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	4	10	17	8	3358	0	success	1
scikit-learn__scikit-learn-14053	bm25	1	7e9f1e2f4d460fd3ddca4275bd7021c960fad03c812cfc3df3a8881449c1b358	1	temp_run/generated/SWE-bench_Verified.jsonl	821	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	3	12	18	6	4537	1	success	1
scikit-learn__scikit-learn-14087	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	675	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	5	2	20	4	4518	1	failed	0
scikit-learn__scikit-learn-14141	bm25	1	d327dc4a8f47b7b56027e35023acdb3ddc49d2fa20b6c852f4b2a56b87bd9a33	1	temp_run/generated/SWE-bench_Verified.jsonl	39	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	6	0	17	7	2473	0	success	1
scikit-learn__scikit-learn-14496	bm25	1	d6f0191df5161562531edc531094d3a9c923626b65ebd0588a1825285d197afb	1	temp_run/generated/SWE-bench_Verified.jsonl	583	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	0	20	6	4724	0	success	1
scikit-learn__scikit-learn-14629	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	520	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	6	19	5	4767	1	failed	0
scikit-learn__scikit-learn-14710	bm25	1	fc6264d56cf8e711e9157c1ee6c91099c6660a8f34cca663dc5d677342b5e496	1	temp_run/generated/SWE-bench_Verified.jsonl	1207	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	8	20	4	4606	0	success	1
scikit-learn__scikit-learn-14894	bm25	1	258cd6fd7ce5587549ce15e7e77f7151fe547ed83118ff0cbfcab36297ededb2	1	temp_run/generated/SWE-bench_Verified.jsonl	576	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	5	20	6	4476	0	success	1
scikit-learn__scikit-learn-14983	bm25	1	a201dec6ec1dd1e9e9b330a753c58e1e0194683192a0ac63a528efdf9f68c137	1	temp_run/generated/SWE-bench_Verified.jsonl	418	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	4	4	18	6	4533	0	success	1
scikit-learn__scikit-learn-15100	bm25	1	20a233f0af6bb1da67a3d86b682f0e36edb5e55b8c3dd3f7b34371da5971a2a5	1	temp_run/generated/SWE-bench_Verified.jsonl	607	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	2	20	8	4183	0	success	1
scikit-learn__scikit-learn-25102	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	559	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	6	1	15	8	4372	1	failed	0
scikit-learn__scikit-learn-25232	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	323	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	1	20	8	4366	1	failed	0
scikit-learn__scikit-learn-25747	bm25	1	f7a22ef5a5699db623c86ff0ebad03886a8f2ccc55cd8a2104dd35343255cc7f	1	temp_run/generated/SWE-bench_Verified.jsonl	1210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	4	19	6	4982	0	success	1
scikit-learn__scikit-learn-25931	bm25	1	1928c31159159df6a3955adbac480af17c9265d79a48fc3b4f6ecb15b47e245d	1	temp_run/generated/SWE-bench_Verified.jsonl	825	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	2	19	6	4675	1	success	1
scikit-learn__scikit-learn-25973	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	465	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	11	20	7	4495	1	failed	0
scikit-learn__scikit-learn-26194	bm25	1	a2fe1e0cfc37ba73d632ff942087955fabb0bd0845e3d7f7c4a6c0a11fed5f08	1	temp_run/generated/SWE-bench_Verified.jsonl	320	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	4	0	20	7	4520	1	success	2
scikit-learn__scikit-learn-26323	bm25	1	93af83e5526ad6b5e49e8fff5d1abca948a2d7636835f5499d663625064e56ff	1	temp_run/generated/SWE-bench_Verified.jsonl	852	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	6	0	19	8	4341	1	success	1
scikit-learn__scikit-learn-9288	bm25	1	0984f2b89789467a33a969da0a0bdf1794d19cc035ee0780450ba2d7f3c46fec	1	temp_run/generated/SWE-bench_Verified.jsonl	932	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	2	2	13	5	4198	0	success	1
sphinx-doc__sphinx-10323	bm25	1	65e6c57618ec9271119f102deabe9f3807a9670076d9b3600b4e7d2ddbf559f9	1	temp_run/generated/SWE-bench_Verified.jsonl	784	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	8	4	15	6	4929	1	success	1
sphinx-doc__sphinx-10435	bm25	1	4e07073a99b0e7a1db9c87f947c0345b9363522c6697a716662b41ca1c535247	1	temp_run/generated/SWE-bench_Verified.jsonl	784	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	10	3	12	2	4228	1	success	1
sphinx-doc__sphinx-10449	bm25	1	b4cafc5031bb1c81dac2a7b562306a1b2e197c81e1c9e3efb48c8c36d4acc47f	1	temp_run/generated/SWE-bench_Verified.jsonl	1049	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	3	13	16	7	4399	1	success	1
sphinx-doc__sphinx-10466	bm25	1	09a34f4947e1c6d6ea1dac41e2544fe666ceabb36601ae2a11017ec5b59d92b3	1	temp_run/generated/SWE-bench_Verified.jsonl	810	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	5	15	18	8	4917	0	success	1
sphinx-doc__sphinx-10614	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	791	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	9	5	14	7	4030	1	failed	0
sphinx-doc__sphinx-10673	bm25	1	4a9293632276a762e7a75e1e8677d2aea99d6b58f8752927091a7571af0b2fc2	1	temp_run/generated/SWE-bench_Verified.jsonl	345	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	9	5	18	8	4702	1	success	1
sphinx-doc__sphinx-11445	bm25	1	01e1f32bd211d91f0b0700a81c89c2017ef3c44a41a1debe1db89cd053a7b0e7	1	temp_run/generated/SWE-bench_Verified.jsonl	534	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	9	9	17	7	4000	0	success	1
sphinx-doc__sphinx-11510	bm25	1	9b974779c63b4abb38d19e72685cb427f0b66a3b85b051559d5029d789c792bd	1	temp_run/generated/SWE-bench_Verified.jsonl	1206	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	12	2	9	2	4854	1	success	1
sphinx-doc__sphinx-7440	bm25	1	d9489f2142a8a0ffeba8371700a07814901938d01fdcc68bd8497d2b1aee2a8b	1	temp_run/generated/SWE-bench_Verified.jsonl	258	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	3	0	0	949	1	success	1
sphinx-doc__sphinx-7454	bm25	1	d75fd74700ca821d64cbbe79ac40492e841079e332bce378837842c66985e997	1	temp_run/generated/SWE-bench_Verified.jsonl	761	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	6	4	16	8	4435	0	success	1
sphinx-doc__sphinx-7462	bm25	1	2d2dbe1c9b273d3fb447d94145a69418125aae14d0cac7bf7b23bd8cd25c1f8e	1	temp_run/generated/SWE-bench_Verified.jsonl	347	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	10	19	6	4332	0	success	1
sphinx-doc__sphinx-7590	bm25	1	ef8fabed1dd64a948739d89564bee93963377a1a8b927d8f658fe7d5836db2c6	1	temp_run/generated/SWE-bench_Verified.jsonl	164	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	8	5	15	8	3666	0	success	2
sphinx-doc__sphinx-7748	bm25	1	c6669bbdb2d082218659b7886d400907a536cf49d92a71238f27382317c6ff9f	1	temp_run/generated/SWE-bench_Verified.jsonl	89	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	3	10	17	6	3528	1	success	1
sphinx-doc__sphinx-7757	bm25	1	298428597c9e1209adbab08edb41adcaf13b7ab115b1702cc55242805409d412	1	temp_run/generated/SWE-bench_Verified.jsonl	196	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	11	10	3	11	5	3816	0	success	1
sphinx-doc__sphinx-7889	bm25	1	cf12604fa1d1d3c12b43bbe27f32493162590480731c67a35afe25203734b170	1	temp_run/generated/SWE-bench_Verified.jsonl	322	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	8	2	15	8	4412	0	success	1
sphinx-doc__sphinx-7910	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	314	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	8	4	17	8	4448	1	failed	0
sphinx-doc__sphinx-7985	bm25	1	a7adc6e56cfa71706d90cff64fc9e4d89cf8c3cc70abd23335d87e796e3b21a6	1	temp_run/generated/SWE-bench_Verified.jsonl	449	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	10	3	16	6	4696	0	success	1
sphinx-doc__sphinx-8035	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	156	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	1	12	17	4	3490	1	failed	0
sphinx-doc__sphinx-8056	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	457	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	6	18	8	4533	1	failed	0
sphinx-doc__sphinx-8120	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	488	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	4	4	17	7	4175	1	failed	0
sphinx-doc__sphinx-8265	bm25	1	5bf207ac6136e58db9ef1793f8e7be525dc774a533957fa1c3737600993934fc	1	temp_run/generated/SWE-bench_Verified.jsonl	510	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	8	18	7	4261	0	success	1
sphinx-doc__sphinx-8269	bm25	1	439a0f933c515deff62d0d2b8c4f947495948df4769d3ef0f020eb50f167ff95	1	temp_run/generated/SWE-bench_Verified.jsonl	320	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	7	3	13	2	4845	1	success	1
sphinx-doc__sphinx-8459	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	347	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	5	5	19	8	4172	1	failed	0
sphinx-doc__sphinx-8475	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	178	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	8	3	6	2	4001	1	failed	0
sphinx-doc__sphinx-8548	bm25	1	78f20feebaa39007c04a46122461d09ac65e50b7f456c5bb2c843021ea73cdba	1	temp_run/generated/SWE-bench_Verified.jsonl	94	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	5	6	13	7	3699	1	success	1
sphinx-doc__sphinx-8551	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	552	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	8	6	17	4	4587	1	failed	0
sphinx-doc__sphinx-8593	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	179	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	3	8	18	6	4025	1	failed	0
sphinx-doc__sphinx-8595	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	191	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	3	9	19	6	3872	1	failed	0
sphinx-doc__sphinx-8621	bm25	1	534d9bc6e7ebf7c7565692490eeabbc3a7e7f486cb76513f2655ea46d4444a6a	1	temp_run/generated/SWE-bench_Verified.jsonl	546	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	3	2	15	7	4662	0	success	1
sphinx-doc__sphinx-8638	bm25	1	3f901d0b7496ee6585435ee56c7ebf71ce47802e1fc4a0884bdcd133b9f95368	1	temp_run/generated/SWE-bench_Verified.jsonl	699	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	6	6	16	4	4956	1	success	1
sphinx-doc__sphinx-8721	bm25	1	2cb411df8b5c77bd3cb07ebc4821c502568eb0b6491007ab1897473eecf1d27a	1	temp_run/generated/SWE-bench_Verified.jsonl	148	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	6	5	20	4	4636	1	success	1
sphinx-doc__sphinx-9229	bm25	1	d50a0b4f8570a6250318c9f34bc78cf468296aaa05faa7919998193ca6ef7308	1	temp_run/generated/SWE-bench_Verified.jsonl	992	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	8	5	17	2	3905	0	success	1
sphinx-doc__sphinx-9230	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	364	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	9	12	15	8	4811	1	failed	0
sphinx-doc__sphinx-9258	bm25	1	37217a8daba0c0c49ab32f0185140b1d10dba10a817be99c4e800cfb3bc7aa95	1	temp_run/generated/SWE-bench_Verified.jsonl	130	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	8	2	15	6	4760	0	success	1
sphinx-doc__sphinx-9281	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	210	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	9	5	16	6	4687	1	failed	0
sphinx-doc__sphinx-9320	bm25	1	8f601822c076bbaca82651ddd06b16b4999d6c4f64d4e6cfeaffe1b6b49f4642	1	temp_run/generated/SWE-bench_Verified.jsonl	292	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	3	4	19	6	3846	1	success	1
sphinx-doc__sphinx-9367	bm25	1	dde49231127671ae8318883cf969f95def433fc4c1f1b1212d3d40cc223279ba	1	temp_run/generated/SWE-bench_Verified.jsonl	142	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	19	8	4	19	8	3741	0	success	1
sphinx-doc__sphinx-9461	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	535	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	14	6	9	14	7	4271	1	failed	0
sphinx-doc__sphinx-9591	bm25	1	258acbd6af633c0a7f68a8cbcd0fde01cda021b34674d183689cc25fe5c929d5	1	temp_run/generated/SWE-bench_Verified.jsonl	471	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	15	9	3	15	8	4988	1	success	1
sphinx-doc__sphinx-9602	bm25	1	f2c7ab0e8a0fdb83e60dca17586daf45d3fbbce9e27981611ae7fe10f9618f28	1	temp_run/generated/SWE-bench_Verified.jsonl	366	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	11	3	16	8	4982	0	success	2
sphinx-doc__sphinx-9658	bm25	1	337e2033df862d8f392dc91ca346f98346776578929bdfd5023839d6c3512d26	1	temp_run/generated/SWE-bench_Verified.jsonl	761	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	13	6	2	13	7	4344	0	partial	1
sphinx-doc__sphinx-9673	bm25	1	636491a5b2d1f01c67c1dece6353c9dda9e299ff951b63d4f75cede761d4362c	1	temp_run/generated/SWE-bench_Verified.jsonl	341	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	17	5	10	17	6	3715	0	partial	1
sphinx-doc__sphinx-9698	bm25	0		1	temp_run/generated/SWE-bench_Verified.jsonl	236	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	11	11	20	6	4714	1	failed	0
sphinx-doc__sphinx-9711	bm25	1	8c1722fbefb7ea0d5da31fdd1d6c741de26ff1fb958755b9f52ce666f86f053c	1	temp_run/generated/SWE-bench_Verified.jsonl	402	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	8	12	20	7	4831	0	partial	1
sympy__sympy-11618	bm25	1	497b0ffa607ec17bbde07691ff7fd656833bdbc4b2cc5b65f88b7b74d7c8a7ed	1	temp_run/generated/SWE-bench_Verified.jsonl	77	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	7	4	18	8	3718	1	success	1
sympy__sympy-12096	bm25	1	845f0a76c6b69d424a806a2b7206b21fef16156133622ee8faa11624e19f2c62	1	temp_run/generated/SWE-bench_Verified.jsonl	177	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	18	6	4	18	8	4289	0	success	1
sympy__sympy-12419	bm25	1	c7518645957fab442db1b29ab2d133aa4d4b80cb74b04ca25f215a6eedcc6ded	1	temp_run/generated/SWE-bench_Verified.jsonl	336	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	16	7	0	16	8	3747	0	success	1
sympy__sympy-12481	bm25	1	961b8ce1ecb4511b5b5bf1f942671dbbd7998d6a870d2f76d05167c10b526007	1	temp_run/generated/SWE-bench_Verified.jsonl	91	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	3	1	20	7	3574	1	success	1
sympy__sympy-12489	bm25	1	a34b4b309e4f05163175733c47ba2fe0c79f615bebddc778d6501da1a5c1297d	1	temp_run/generated/SWE-bench_Verified.jsonl	254	compact	rank_stratified_v3_allfiles	0	1	"{""enable_thinking"": false}"	20	2	0	20	8	4536	0	success	1
