instance_id	source	token_budget	candidate_entities	selected_entities	rendered_context_tokens	budget_fill	mean_selected_source_tokens	truncated_entities	changed_lines_covered	changed_lines_total	complete_changed_lines	file_hit	entity_recall	mrr	hit
pytest-dev__pytest-10081	Dense_projection	4000	50	23	3935	0.98375	126.65217391304348	2	0	2	0	1	1.0	0.14285714285714285	1
pytest-dev__pytest-10356	Dense_projection	4000	50	18	3971	0.99275	204.61111111111111	5	7	9	0	1	1.0	1.0	1
pytest-dev__pytest-5262	Dense_projection	4000	50	29	3872	0.968	79.27586206896552	1	1	1	1	1	1.0	0.25	1
pytest-dev__pytest-5631	Dense_projection	4000	50	18	3993	0.99825	196.33333333333334	4	0	8	0	0	0.0	0.0	0
pytest-dev__pytest-5787	Dense_projection	4000	50	23	3915	0.97875	152.1304347826087	1	0	93	0	0	0.0	0.0	0
pytest-dev__pytest-5809	Dense_projection	4000	50	16	3790	0.9475	284.1875	7	6	6	1	1	1.0	1.0	1
pytest-dev__pytest-5840	Dense_projection	4000	50	18	3686	0.9215	149.0	2	0	25	0	1	0.25	0.14285714285714285	1
pytest-dev__pytest-6197	Dense_projection	4000	50	17	3691	0.92275	209.8235294117647	4	0	19	0	1	0.0	0.0	0
pytest-dev__pytest-6202	Dense_projection	4000	50	24	3893	0.97325	125.33333333333333	2	0	3	0	0	0.0	0.0	0
pytest-dev__pytest-7205	Dense_projection	4000	50	19	3991	0.99775	122.0	1	2	3	0	1	1.0	0.0625	1
pytest-dev__pytest-7236	Dense_projection	4000	50	29	3973	0.99325	89.55172413793103	2	2	7	0	1	0.5	0.5	1
pytest-dev__pytest-7324	Dense_projection	4000	50	19	3996	0.999	282.42105263157896	10	0	5	0	1	0.0	0.0	0
pytest-dev__pytest-7432	Dense_projection	4000	50	24	3945	0.98625	139.91666666666666	4	1	2	0	1	1.0	0.125	1
pytest-dev__pytest-7490	Dense_projection	4000	50	20	3745	0.93625	174.15	5	0	14	0	0	0.0	0.0	0
pytest-dev__pytest-7521	Dense_projection	4000	50	20	3922	0.9805	170.55	4	0	1	0	1	0.0	0.0	0
pytest-dev__pytest-7571	Dense_projection	4000	50	31	3967	0.99175	72.09677419354838	0	3	3	1	1	1.0	1.0	1
pytest-dev__pytest-7982	Dense_projection	4000	50	17	3902	0.9755	316.88235294117646	7	0	2	0	1	0.0	0.0	0
pytest-dev__pytest-8399	Dense_projection	4000	50	16	3783	0.94575	321.4375	10	0	10	0	1	0.2	0.07692307692307693	1
scikit-learn__scikit-learn-10297	Dense_projection	4000	50	17	3740	0.935	346.29411764705884	7	4	20	0	1	0.6666666666666666	0.14285714285714285	1
scikit-learn__scikit-learn-10844	Dense_projection	4000	50	12	3967	0.99175	510.75	7	3	4	0	1	1.0	0.5	1
scikit-learn__scikit-learn-10908	Dense_projection	4000	50	21	3820	0.955	147.71428571428572	5	1	1	1	1	1.0	0.07692307692307693	1
scikit-learn__scikit-learn-11310	Dense_projection	4000	50	16	3954	0.9885	415.75	5	2	5	0	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-11578	Dense_projection	4000	50	10	3705	0.92625	948.6	6	0	2	0	1	1.0	0.16666666666666666	1
scikit-learn__scikit-learn-12585	Dense_projection	4000	50	22	3914	0.9785	175.27272727272728	6	0	2	0	1	1.0	0.2	1
scikit-learn__scikit-learn-12682	Dense_projection	4000	50	18	3867	0.96675	362.0	4	1	53	0	1	0.125	0.2	1
scikit-learn__scikit-learn-12973	Dense_projection	4000	50	14	3800	0.95	584.2142857142857	4	7	7	1	1	1.0	1.0	1
scikit-learn__scikit-learn-13124	Dense_projection	4000	50	18	3864	0.966	161.66666666666666	2	2	5	0	1	1.0	0.25	1
scikit-learn__scikit-learn-13135	Dense_projection	4000	50	15	3982	0.9955	331.93333333333334	6	1	1	1	1	1.0	1.0	1
scikit-learn__scikit-learn-13142	Dense_projection	4000	50	13	3985	0.99625	350.15384615384613	5	6	6	1	1	1.0	1.0	1
scikit-learn__scikit-learn-13328	Dense_projection	4000	50	13	3982	0.9955	357.84615384615387	7	2	2	1	1	1.0	1.0	1
scikit-learn__scikit-learn-13439	Dense_projection	4000	50	22	3979	0.99475	136.27272727272728	5	0	1	0	1	1.0	1.0	1
scikit-learn__scikit-learn-13496	Dense_projection	4000	50	14	3819	0.95475	221.92857142857142	7	0	4	0	0	0.0	0.0	0
scikit-learn__scikit-learn-13779	Dense_projection	4000	50	19	3767	0.94175	189.26315789473685	6	0	1	0	1	1.0	0.2	1
scikit-learn__scikit-learn-14053	Dense_projection	4000	50	13	3714	0.9285	408.9230769230769	7	0	2	0	1	1.0	1.0	1
scikit-learn__scikit-learn-14087	Dense_projection	4000	50	12	3753	0.93825	943.4166666666666	7	0	5	0	1	1.0	0.5	1
scikit-learn__scikit-learn-14141	Dense_projection	4000	50	35	3940	0.985	53.6	1	1	1	1	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-14496	Dense_projection	4000	50	13	3920	0.98	530.1538461538462	9	6	21	0	1	1.0	1.0	1
scikit-learn__scikit-learn-14629	Dense_projection	4000	50	14	3954	0.9885	394.64285714285717	6	1	3	0	1	0.5	0.3333333333333333	1
scikit-learn__scikit-learn-14710	Dense_projection	4000	50	18	3766	0.9415	259.8888888888889	1	2	2	1	1	1.0	1.0	1
scikit-learn__scikit-learn-14894	Dense_projection	4000	50	15	3853	0.96325	377.53333333333336	7	5	6	0	1	1.0	0.5	1
scikit-learn__scikit-learn-14983	Dense_projection	4000	50	23	3759	0.93975	128.52173913043478	4	0	2	0	1	1.0	0.05263157894736842	1
scikit-learn__scikit-learn-15100	Dense_projection	4000	50	17	3937	0.98425	154.88235294117646	3	5	5	1	1	1.0	1.0	1
scikit-learn__scikit-learn-25102	Dense_projection	4000	50	18	3787	0.94675	293.6111111111111	9	0	17	0	0	0.0	0.0	0
scikit-learn__scikit-learn-25232	Dense_projection	4000	50	14	3769	0.94225	378.7857142857143	7	0	5	0	1	0.6666666666666666	0.3333333333333333	1
scikit-learn__scikit-learn-25747	Dense_projection	4000	50	14	3820	0.955	346.7142857142857	7	2	4	0	1	1.0	0.3333333333333333	1
scikit-learn__scikit-learn-25931	Dense_projection	4000	50	14	3754	0.9385	340.92857142857144	6	7	10	0	1	0.5	0.07692307692307693	1
scikit-learn__scikit-learn-25973	Dense_projection	4000	50	17	3787	0.94675	222.05882352941177	2	6	11	0	1	1.0	1.0	1
scikit-learn__scikit-learn-26194	Dense_projection	4000	50	18	3981	0.99525	564.6666666666666	9	2	9	0	1	1.0	1.0	1
scikit-learn__scikit-learn-26323	Dense_projection	4000	50	16	3843	0.96075	219.5625	4	2	2	1	1	1.0	0.5	1
scikit-learn__scikit-learn-9288	Dense_projection	4000	50	17	3855	0.96375	291.7647058823529	5	0	6	0	1	0.0	0.0	0
sphinx-doc__sphinx-10323	Dense_projection	4000	50	25	3722	0.9305	92.4	1	4	4	1	1	1.0	0.041666666666666664	1
sphinx-doc__sphinx-10435	Dense_projection	4000	50	23	3954	0.9885	91.69565217391305	2	0	6	0	0	0.0	0.0	0
sphinx-doc__sphinx-10449	Dense_projection	4000	50	23	3942	0.9855	135.56521739130434	4	4	5	0	1	1.0	0.5	1
sphinx-doc__sphinx-10466	Dense_projection	4000	50	30	3982	0.9955	80.3	2	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-10614	Dense_projection	4000	50	19	3920	0.98	202.1578947368421	4	7	7	1	1	1.0	1.0	1
sphinx-doc__sphinx-10673	Dense_projection	4000	50	14	3963	0.99075	595.4285714285714	9	3	13	0	1	0.6666666666666666	0.5	1
sphinx-doc__sphinx-11445	Dense_projection	4000	50	22	3950	0.9875	124.68181818181819	3	3	14	0	1	0.5	0.14285714285714285	1
sphinx-doc__sphinx-11510	Dense_projection	4000	50	19	3834	0.9585	270.6842105263158	8	0	3	0	0	0.0	0.0	0
sphinx-doc__sphinx-7440	Dense_projection	4000	50	28	3917	0.97925	152.75	4	4	4	1	1	1.0	1.0	1
sphinx-doc__sphinx-7454	Dense_projection	4000	50	18	3940	0.985	210.44444444444446	6	0	3	0	0	0.0	0.0	0
sphinx-doc__sphinx-7462	Dense_projection	4000	50	16	3926	0.9815	325.25	6	0	8	0	1	0.5	0.14285714285714285	1
sphinx-doc__sphinx-7590	Dense_projection	4000	50	22	3981	0.99525	192.5909090909091	4	17	37	0	1	0.5	1.0	1
sphinx-doc__sphinx-7748	Dense_projection	4000	50	18	3849	0.96225	234.05555555555554	7	31	34	0	1	0.6	1.0	1
sphinx-doc__sphinx-7757	Dense_projection	4000	50	38	3996	0.999	52.18421052631579	2	0	11	0	0	0.0	0.0	0
sphinx-doc__sphinx-7889	Dense_projection	4000	50	27	3869	0.96725	80.51851851851852	2	2	3	0	1	1.0	0.1111111111111111	1
sphinx-doc__sphinx-7910	Dense_projection	4000	50	15	3785	0.94625	335.93333333333334	8	0	3	0	1	1.0	0.3333333333333333	1
sphinx-doc__sphinx-7985	Dense_projection	4000	50	23	3976	0.994	172.8695652173913	4	3	5	0	1	1.0	1.0	1
sphinx-doc__sphinx-8035	Dense_projection	4000	50	19	3966	0.9915	233.42105263157896	5	5	17	0	1	0.6666666666666666	0.5	1
sphinx-doc__sphinx-8056	Dense_projection	4000	50	21	3535	0.88375	147.9047619047619	4	3	8	0	1	0.5	1.0	1
sphinx-doc__sphinx-8120	Dense_projection	4000	50	29	3949	0.98725	73.96551724137932	2	2	6	0	1	0.5	0.5	1
sphinx-doc__sphinx-8265	Dense_projection	4000	50	21	3766	0.9415	167.85714285714286	5	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-8269	Dense_projection	4000	50	25	3877	0.96925	170.24	4	0	1	0	1	1.0	0.2	1
sphinx-doc__sphinx-8459	Dense_projection	4000	50	20	3991	0.99775	164.35	4	2	2	1	1	1.0	0.25	1
sphinx-doc__sphinx-8475	Dense_projection	4000	50	18	3760	0.94	225.11111111111111	4	0	4	0	1	0.0	0.0	0
sphinx-doc__sphinx-8548	Dense_projection	4000	50	18	3887	0.97175	271.3333333333333	6	18	25	0	1	1.0	0.1111111111111111	1
sphinx-doc__sphinx-8551	Dense_projection	4000	50	13	3810	0.9525	333.84615384615387	5	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-8593	Dense_projection	4000	50	17	3911	0.97775	319.05882352941177	8	20	25	0	1	0.6666666666666666	0.1111111111111111	1
sphinx-doc__sphinx-8595	Dense_projection	4000	50	18	3974	0.9935	249.88888888888889	4	2	2	1	1	1.0	0.16666666666666666	1
sphinx-doc__sphinx-8621	Dense_projection	4000	50	20	3999	0.99975	206.25	6	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-8638	Dense_projection	4000	50	16	3949	0.98725	352.1875	6	2	2	1	1	1.0	1.0	1
sphinx-doc__sphinx-8721	Dense_projection	4000	50	21	3977	0.99425	190.42857142857142	3	1	1	1	1	1.0	1.0	1
sphinx-doc__sphinx-9229	Dense_projection	4000	50	17	3856	0.964	200.0	6	0	5	0	1	0.0	0.0	0
sphinx-doc__sphinx-9230	Dense_projection	4000	50	20	3883	0.97075	182.7	4	0	2	0	1	1.0	0.16666666666666666	1
sphinx-doc__sphinx-9258	Dense_projection	4000	50	11	3894	0.9735	182.54545454545453	2	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-9281	Dense_projection	4000	50	12	3834	0.9585	198.91666666666666	3	0	5	0	1	0.0	0.0	0
sphinx-doc__sphinx-9320	Dense_projection	4000	50	27	3935	0.98375	190.33333333333334	4	0	3	0	1	1.0	0.5	1
sphinx-doc__sphinx-9367	Dense_projection	4000	50	20	3851	0.96275	198.35	4	4	5	0	1	1.0	1.0	1
sphinx-doc__sphinx-9461	Dense_projection	4000	50	20	3995	0.99875	194.75	5	5	15	0	1	0.2857142857142857	0.25	1
sphinx-doc__sphinx-9591	Dense_projection	4000	50	16	3892	0.973	240.4375	6	0	2	0	1	0.0	0.0	0
sphinx-doc__sphinx-9602	Dense_projection	4000	50	16	3999	0.99975	324.125	6	2	5	0	1	1.0	0.09090909090909091	1
sphinx-doc__sphinx-9658	Dense_projection	4000	50	26	3955	0.98875	229.6153846153846	10	0	4	0	0	0.0	0.0	0
sphinx-doc__sphinx-9673	Dense_projection	4000	50	15	3809	0.95225	261.8	5	4	4	1	1	1.0	1.0	1
sphinx-doc__sphinx-9698	Dense_projection	4000	50	21	3992	0.998	122.57142857142857	2	2	2	1	1	1.0	0.5	1
sphinx-doc__sphinx-9711	Dense_projection	4000	50	22	3985	0.99625	112.81818181818181	2	2	3	0	1	1.0	1.0	1
sympy__sympy-11618	Dense_projection	4000	50	15	3889	0.97225	362.8	6	1	1	1	1	1.0	1.0	1
sympy__sympy-12096	Dense_projection	4000	50	14	3839	0.95975	487.2857142857143	8	2	2	1	1	1.0	0.5	1
sympy__sympy-12419	Dense_projection	4000	50	41	3902	0.9755	28.48780487804878	0	1	9	0	1	0.5	0.06666666666666667	1
sympy__sympy-12481	Dense_projection	4000	50	19	3980	0.995	271.94736842105266	7	0	7	0	1	1.0	0.07142857142857142	1
sympy__sympy-12489	Dense_projection	4000	50	14	3822	0.9555	438.07142857142856	8	24	78	0	1	0.375	1.0	1
sympy__sympy-13031	Dense_projection	4000	50	15	3936	0.984	615.0	8	0	6	0	0	0.0	0.0	0
sympy__sympy-13091	Dense_projection	4000	50	25	3923	0.98075	99.0	0	16	112	0	1	0.14285714285714285	0.16666666666666666	1
sympy__sympy-13372	Dense_projection	4000	50	18	3947	0.98675	333.0	8	0	2	0	1	1.0	0.5	1
sympy__sympy-13480	Dense_projection	4000	50	17	3859	0.96475	304.2352941176471	7	0	2	0	0	0.0	0.0	0
sympy__sympy-13551	Dense_projection	4000	50	20	3920	0.98	196.9	4	0	3	0	1	1.0	0.125	1
sympy__sympy-13615	Dense_projection	4000	50	29	3924	0.981	95.3103448275862	3	0	2	0	0	0.0	0.0	0
sympy__sympy-13647	Dense_projection	4000	50	16	3798	0.9495	191.0625	1	2	2	1	1	1.0	0.3333333333333333	1
sympy__sympy-13757	Dense_projection	4000	50	47	3997	0.99925	27.659574468085108	0	0	1	0	0	0.0	0.0	0
sympy__sympy-13798	Dense_projection	4000	50	18	3701	0.92525	539.1666666666666	6	7	7	1	1	1.0	0.08333333333333333	1
sympy__sympy-13852	Dense_projection	4000	50	24	3948	0.987	341.7916666666667	4	2	10	0	1	0.6666666666666666	1.0	1
sympy__sympy-13877	Dense_projection	4000	50	23	3936	0.984	156.04347826086956	5	2	21	0	1	0.5	0.25	1
sympy__sympy-13878	Dense_projection	4000	50	30	3970	0.9925	81.66666666666667	1	6	59	0	1	0.21428571428571427	1.0	1
sympy__sympy-13974	Dense_projection	4000	50	21	3894	0.9735	159.61904761904762	3	9	16	0	1	1.0	1.0	1
sympy__sympy-14248	Dense_projection	4000	50	26	3934	0.9835	216.42307692307693	3	0	15	0	1	0.0	0.0	0
sympy__sympy-14531	Dense_projection	4000	50	32	3949	0.98725	79.40625	3	13	31	0	1	0.3333333333333333	0.1111111111111111	1
sympy__sympy-14711	Dense_projection	4000	50	23	3877	0.96925	317.4782608695652	10	1	1	1	1	1.0	1.0	1
sympy__sympy-14976	Dense_projection	4000	50	18	3945	0.98625	367.1666666666667	6	1	1	1	1	1.0	0.06666666666666667	1
sympy__sympy-15017	Dense_projection	4000	50	18	3903	0.97575	186.11111111111111	3	2	2	1	1	1.0	0.16666666666666666	1
sympy__sympy-15345	Dense_projection	4000	50	20	3891	0.97275	205.2	3	0	3	0	1	0.0	0.0	0
sympy__sympy-15349	Dense_projection	4000	50	18	3688	0.922	292.1666666666667	5	0	2	0	1	1.0	0.5	1
sympy__sympy-15599	Dense_projection	4000	50	21	3916	0.979	197.76190476190476	4	4	7	0	1	1.0	1.0	1
sympy__sympy-15809	Dense_projection	4000	50	28	3958	0.9895	93.32142857142857	1	2	2	1	1	1.0	0.3333333333333333	1
sympy__sympy-15875	Dense_projection	4000	50	25	3752	0.938	125.08	2	0	2	0	0	0.0	0.0	0
sympy__sympy-15976	Dense_projection	4000	50	26	3908	0.977	127.5	6	18	23	0	1	1.0	0.1111111111111111	1
sympy__sympy-16450	Dense_projection	4000	50	30	3983	0.99575	55.2	0	0	2	0	0	0.0	0.0	0
sympy__sympy-16597	Dense_projection	4000	50	38	3774	0.9435	35.81578947368421	1	0	51	0	1	0.0	0.0	0
sympy__sympy-16766	Dense_projection	4000	50	31	3965	0.99125	62.38709677419355	0	0	1	0	1	1.0	1.0	1
sympy__sympy-16792	Dense_projection	4000	50	12	3789	0.94725	775.6666666666666	11	2	8	0	1	1.0	0.2	1
sympy__sympy-16886	Dense_projection	4000	50	16	3996	0.999	521.5	8	2	2	1	1	1.0	1.0	1
sympy__sympy-17139	Dense_projection	4000	50	11	3861	0.96525	1489.3636363636363	10	0	1	0	0	0.0	0.0	0
sympy__sympy-17318	Dense_projection	4000	50	13	3887	0.97175	527.6153846153846	9	0	8	0	1	0.3333333333333333	0.5	1
sympy__sympy-17630	Dense_projection	4000	50	26	3867	0.96675	114.1923076923077	2	0	1	0	0	0.0	0.0	0
sympy__sympy-17655	Dense_projection	4000	50	18	3938	0.9845	219.44444444444446	5	0	1	0	1	1.0	1.0	1
sympy__sympy-18189	Dense_projection	4000	50	13	3750	0.9375	694.0	10	0	2	0	1	1.0	1.0	1
sympy__sympy-18199	Dense_projection	4000	50	13	3922	0.9805	494.0	10	4	6	0	1	1.0	1.0	1
sympy__sympy-18211	Dense_projection	4000	50	17	3985	0.99625	819.4117647058823	9	0	3	0	0	0.0	0.0	0
sympy__sympy-18698	Dense_projection	4000	50	21	3798	0.9495	182.9047619047619	7	0	8	0	1	0.0	0.0	0
sympy__sympy-18763	Dense_projection	4000	50	19	3907	0.97675	340.0	7	2	2	1	1	1.0	1.0	1
sympy__sympy-19040	Dense_projection	4000	50	15	3995	0.99875	569.2	9	0	2	0	1	0.0	0.0	0
sympy__sympy-19346	Dense_projection	4000	50	33	3989	0.99725	59.333333333333336	0	0	1	0	1	1.0	0.034482758620689655	1
sympy__sympy-19495	Dense_projection	4000	50	23	3894	0.9735	182.0	5	5	12	0	1	1.0	1.0	1
sympy__sympy-19637	Dense_projection	4000	50	28	3992	0.998	200.57142857142858	4	1	2	0	1	1.0	1.0	1
sympy__sympy-19783	Dense_projection	4000	50	27	3892	0.973	78.18518518518519	0	2	7	0	1	1.0	0.2	1
sympy__sympy-19954	Dense_projection	4000	50	15	3917	0.97925	567.9333333333333	9	0	7	0	1	0.0	0.0	0
sympy__sympy-20154	Dense_projection	4000	50	14	3865	0.96625	666.2857142857143	11	3	23	0	1	1.0	1.0	1
sympy__sympy-20428	Dense_projection	4000	50	18	3855	0.96375	151.38888888888889	2	0	2	0	0	0.0	0.0	0
sympy__sympy-20438	Dense_projection	4000	50	19	3982	0.9955	408.42105263157896	5	0	15	0	1	0.0	0.0	0
sympy__sympy-20590	Dense_projection	4000	50	20	3989	0.99725	271.95	7	0	1	0	0	0.0	0.0	0
sympy__sympy-20801	Dense_projection	4000	50	14	3965	0.99125	726.5714285714286	9	0	3	0	1	0.0	0.0	0
sympy__sympy-20916	Dense_projection	4000	50	24	3990	0.9975	92.08333333333333	4	0	4	0	0	0.0	0.0	0
sympy__sympy-21379	Dense_projection	4000	50	18	3978	0.9945	6962.055555555556	2	0	6	0	0	0.0	0.0	0
sympy__sympy-21596	Dense_projection	4000	50	29	3860	0.965	145.06896551724137	4	0	20	0	1	1.0	0.037037037037037035	1
sympy__sympy-21612	Dense_projection	4000	50	14	3897	0.97425	157.78571428571428	2	0	2	0	0	0.0	0.0	0
sympy__sympy-21847	Dense_projection	4000	50	17	3868	0.967	216.88235294117646	1	4	4	1	1	1.0	1.0	1
sympy__sympy-21930	Dense_projection	4000	50	16	3935	0.98375	465.9375	6	0	6	0	0	0.0	0.0	0
sympy__sympy-22080	Dense_projection	4000	50	19	3873	0.96825	527.4736842105264	4	0	5	0	0	0.0	0.0	0
sympy__sympy-22456	Dense_projection	4000	50	31	3750	0.9375	152.19354838709677	7	0	6	0	1	1.0	1.0	1
sympy__sympy-22714	Dense_projection	4000	50	19	3947	0.98675	466.5263157894737	7	0	2	0	1	1.0	0.07692307692307693	1
sympy__sympy-22914	Dense_projection	4000	50	25	3900	0.975	82.96	1	0	1	0	1	0.0	0.0	0
sympy__sympy-23262	Dense_projection	4000	50	34	3965	0.99125	52.6764705882353	0	0	4	0	0	0.0	0.0	0
sympy__sympy-23413	Dense_projection	4000	50	26	3806	0.9515	95.23076923076923	1	0	6	0	0	0.0	0.0	0
sympy__sympy-23534	Dense_projection	4000	50	21	3923	0.98075	306.0952380952381	7	2	2	1	1	1.0	0.07692307692307693	1
sympy__sympy-23824	Dense_projection	4000	50	15	3989	0.99725	594.9333333333333	8	3	3	1	1	1.0	1.0	1
sympy__sympy-23950	Dense_projection	4000	50	26	3944	0.986	115.38461538461539	3	1	2	0	1	1.0	0.07692307692307693	1
sympy__sympy-24066	Dense_projection	4000	50	14	3149	0.78725	210.07142857142858	3	5	5	1	1	1.0	1.0	1
sympy__sympy-24213	Dense_projection	4000	50	17	3917	0.97925	232.41176470588235	5	2	2	1	1	1.0	1.0	1
sympy__sympy-24443	Dense_projection	4000	50	11	3702	0.9255	845.1818181818181	11	0	35	0	0	0.0	0.0	0
sympy__sympy-24539	Dense_projection	4000	50	19	3919	0.97975	219.89473684210526	3	5	5	1	1	1.0	0.16666666666666666	1
sympy__sympy-24562	Dense_projection	4000	50	20	3937	0.98425	353.1	5	0	7	0	1	1.0	0.25	1
sympy__sympy-24661	Dense_projection	4000	50	14	3811	0.95275	753.0	8	0	1	0	1	0.0	0.0	0
astropy__astropy-12907	Dense_projection	8000	50	43	7941	0.992625	175.04651162790697	11	0	2	0	1	0.0	0.0	0
astropy__astropy-13033	Dense_projection	8000	50	40	7929	0.991125	327.625	14	5	5	1	1	1.0	1.0	1
astropy__astropy-13236	Dense_projection	8000	50	34	7927	0.990875	340.5	15	0	7	0	1	0.0	0.0	0
astropy__astropy-13398	Dense_projection	8000	50	36	7908	0.9885	301.1111111111111	10	0	30	0	0	0.0	0.0	0
astropy__astropy-13453	Dense_projection	8000	50	28	7926	0.99075	466.75	13	2	2	1	1	1.0	0.14285714285714285	1
astropy__astropy-13579	Dense_projection	8000	50	30	7670	0.95875	173.13333333333333	7	3	3	1	1	1.0	1.0	1
astropy__astropy-13977	Dense_projection	8000	50	40	7911	0.988875	263.425	13	11	43	0	1	1.0	0.5	1
astropy__astropy-14096	Dense_projection	8000	50	28	7863	0.982875	531.2142857142857	23	4	5	0	1	1.0	0.3333333333333333	1
astropy__astropy-14182	Dense_projection	8000	50	18	7843	0.980375	508.6666666666667	10	0	14	0	0	0.0	0.0	0
astropy__astropy-14309	Dense_projection	8000	50	35	7878	0.98475	210.34285714285716	9	0	5	0	0	0.0	0.0	0
astropy__astropy-14365	Dense_projection	8000	50	23	7810	0.97625	547.3913043478261	13	0	4	0	1	0.5	0.5	1
astropy__astropy-14369	Dense_projection	8000	50	26	7994	0.99925	188.65384615384616	5	15	39	0	1	1.0	0.5	1
astropy__astropy-14508	Dense_projection	8000	50	30	7735	0.966875	299.23333333333335	12	23	23	1	1	1.0	0.3333333333333333	1
astropy__astropy-14539	Dense_projection	8000	50	30	7691	0.961375	444.6333333333333	17	0	2	0	1	1.0	0.04	1
astropy__astropy-14598	Dense_projection	8000	50	31	7980	0.9975	375.19354838709677	16	0	4	0	1	0.5	0.03225806451612903	1
astropy__astropy-14995	Dense_projection	8000	50	29	7683	0.960375	655.7241379310345	18	4	4	1	1	1.0	0.3333333333333333	1
astropy__astropy-7166	Dense_projection	8000	50	38	7985	0.998125	95.5	4	4	8	0	1	1.0	0.14285714285714285	1
astropy__astropy-7336	Dense_projection	8000	50	43	7995	0.999375	268.8139534883721	15	2	2	1	1	1.0	0.5	1
astropy__astropy-7606	Dense_projection	8000	50	50	7014	0.87675	116.8	7	4	5	0	1	1.0	0.5	1
astropy__astropy-7671	Dense_projection	8000	50	35	7730	0.96625	255.22857142857143	9	1	2	0	1	1.0	1.0	1
astropy__astropy-8707	Dense_projection	8000	50	30	7933	0.991625	739.7	20	17	19	0	1	0.6666666666666666	1.0	1
astropy__astropy-8872	Dense_projection	8000	50	47	7824	0.978	176.36170212765958	9	4	10	0	1	1.0	0.3333333333333333	1
django__django-10097	Dense_projection	8000	50	50	6686	0.83575	58.86	1	0	2	0	1	0.0	0.0	0
django__django-10554	Dense_projection	8000	50	45	7918	0.98975	168.95555555555555	7	0	3	0	1	1.0	0.25	1
django__django-10880	Dense_projection	8000	50	42	7936	0.992	247.1904761904762	11	0	2	0	1	0.0	0.0	0
django__django-10914	Dense_projection	8000	50	50	5617	0.702125	61.54	4	0	2	0	1	0.0	0.0	0
django__django-10973	Dense_projection	8000	50	50	6815	0.851875	111.2	10	13	35	0	1	1.0	0.5	1
django__django-10999	Dense_projection	8000	50	48	7870	0.98375	108.14583333333333	5	4	4	1	1	1.0	0.25	1
django__django-11066	Dense_projection	8000	50	39	7976	0.997	193.7948717948718	7	2	2	1	1	1.0	1.0	1
django__django-11087	Dense_projection	8000	50	42	7935	0.991875	212.73809523809524	9	1	9	0	1	0.6666666666666666	0.3333333333333333	1
django__django-11095	Dense_projection	8000	50	47	7886	0.98575	147.4255319148936	7	3	3	1	1	1.0	1.0	1
django__django-11099	Dense_projection	8000	50	50	6406	0.80075	65.08	2	3	4	0	1	0.5	0.125	1
django__django-11119	Dense_projection	8000	50	43	7998	0.99975	154.58139534883722	5	1	2	0	1	1.0	1.0	1
django__django-11133	Dense_projection	8000	50	50	5073	0.634125	59.16	3	2	2	1	1	1.0	0.3333333333333333	1
